14,17,13,1,8911,8868,0,2,,007,,,,CIE,,,,,,"",super.admin,2009-05-06 23:01:36.000
14,17,30,1,7286,8870,0,2,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-11 22:18:01.703
14,17,30,1,8339,8870,0,3,,007,,,,CID,,,,,,"",super.admin,2009-05-01 09:39:56.000
14,17,30,1,8870,8870,1,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-09 11:56:34.470
14,17,30,1,22967,8870,0,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 11:56:34.673
14,17,30,2,6296,8871,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-06 23:14:40.030
14,17,30,2,8871,8871,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 19:53:42.000
14,17,30,2,8929,8871,0,2,,007,,,,,,,,,,"",super.admin,2009-05-06 23:14:39.877
14,17,30,2,8974,8871,1,1,,007,,,,CID,,,,,,"",super.admin,2009-05-09 11:57:51.547
14,17,30,3,8872,8872,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 20:14:34.000
14,17,30,3,10603,8872,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 11:59:01.780
14,17,30,3,22883,8872,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 11:59:01.937
14,17,30,3,25149,8872,1,1,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-11 21:29:09.187
14,17,30,4,8336,8873,0,2,,007,,,,CIP,,,,,,"",super.admin,2009-04-29 19:51:49.000
14,17,30,4,8345,8873,0,3,,007,,,,CIP,,,,,,"",super.admin,2009-05-01 10:27:45.517
14,17,30,4,8873,8873,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 19:51:49.000
14,17,30,4,25153,8873,1,1,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-11 21:36:43.517
14,17,30,5,3062,8874,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 12:01:50.110
14,17,30,5,8874,8874,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 19:55:26.000
14,17,30,5,23023,8874,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-06 23:17:26.000
14,17,30,5,25187,8874,0,2,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-13 23:15:14.860
14,17,30,6,6823,8875,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-06 23:18:15.423
14,17,30,6,7077,8875,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-06 23:18:15.267
14,17,30,6,8332,8875,1,1,,007,,,,CIP,,,,,,"",super.admin,2009-05-09 12:05:59.203
14,17,30,6,8875,8875,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 19:57:35.000
14,17,30,7,8876,8876,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 20:16:59.000
14,17,30,7,22900,8876,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 13:15:32.953
14,17,30,7,23922,8876,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 13:15:34.470
14,17,30,7,25150,8876,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-06 23:19:02.000
14,17,30,8,8307,8877,1,1,,007,,,,CIP,,,,,,"",super.admin,2009-05-09 13:21:49.627
14,17,30,8,8877,8877,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 20:16:51.000
14,17,30,8,8905,8877,0,2,,007,,,,CIE,,,,,,"",super.admin,2009-05-01 09:38:00.000
14,17,30,8,23304,8877,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-06 23:19:48.343
14,17,30,9,8300,8878,1,1,,007,,,,CIP,,,,0,,"",super.admin,2009-05-09 13:44:51.233
14,17,30,9,8878,8878,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-29 19:53:08.000
14,17,30,9,8924,8878,0,3,,007,,,,,,,,0,,"",super.admin,2009-05-09 13:44:51.267
14,17,30,9,22904,8878,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 13:44:51.407
14,17,48,1,8300,8869,0,2,,007,,,,CIP,,,,,,"",imtiaz.momin,2009-05-13 15:53:06.127
14,17,48,1,8345,8869,1,1,,007,,,,PRO,,,,,,"",super.admin,2009-05-30 10:18:31.370
14,17,48,1,8869,8869,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-27 02:32:45.957
14,17,48,1,8873,8869,0,3,,007,,,,PRO,,,,,,"",super.admin,2009-05-22 00:32:04.767
14,26,3,1,8913,8913,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-01 13:50:01.000
14,26,3,1,23009,8913,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-05 17:45:05.673
14,26,3,1,23099,8913,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-05 22:27:31.000
14,26,3,1,23338,8913,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-05 22:27:31.017
14,26,3,2,8871,8914,1,1,,007,,,,CIE,,,,,,"",super.admin,2009-05-01 13:19:46.673
14,26,3,2,8914,8914,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-01 13:15:27.000
14,26,3,2,19177,8914,0,99,,007,,,,NEW,,,,,,"",super.admin,2009-05-01 16:34:56.000
14,26,3,2,23378,8914,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-05 22:10:56.703
14,26,3,2,25518,8914,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 17:33:10.570
